restaurant_id,restaurant_name,totalScore,review_id,reviewer_id,reviewer_name,stars,text,text_translated,published_at,likes_count,is_local_guide,review_url,review_detailed_rating,review_context,review_image_urls
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2pWRmJVcGxaVEIxVUcweVpHSXlhMlZGUkVselFVRRAB,107203929621634048383,Benji JamesVII,4,"The atmosphere is very nice. The service was very good. The food was okay.  I had a few items. Quiche, French toast, croissants, avocado toast, etc. The food was good but nothing really special. It is very commercial tasting and looking. The place is very big and has what seems like 200 seats.",,2025-10-13T11:49:25.808Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWRmJVcGxaVEIxVUcweVpHSXlhMlZGUkVselFVRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOjVFbUplZTB1UG0yZGIya2VFRElzQUE%7C0cvDS4kCq4j%7C?hl=en,"{'Food': 3, 'Service': 5, 'Atmosphere': 5}","{'Price per person': '$30–50', 'Noise level': 'Moderate noise', 'Group size': 'Suitable for all group sizes'}","['https://lh3.googleusercontent.com/geougc-cs/AMBA38uri0QAQhDX_awLR_1MihwgpFIRfVxRd5CMB55nt_JxoX7siu4-l6L_dqqqbOOfMza9p5MDbf7pg1cDFSXGr4bJMaH37c1cSiSbcTF4XtJZ59WQksa3ETAWOoZm9rrq1Fh_ix_9com_Ympy', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uADq-xl555JyHBHZT6-KpFQTOHWnwJ8kf04S1ZDA4yrp3XO-R5KCqjEwkyxM39gJOEfnEg7TZENPhvB1Hgm9tHZv403IwgslailWSBViYcm9q76b-kWsdolFhrJksieFS44qrifbv2wlyn', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tGmOIrD-gu1tViZrChnVqQvm9pPs-padRpKTc0ogeWNqCmdh8U4C13z1Sfj3Cps7_gM_k6oQqIyE56qR4--RD40ytxbiQ580Vox3JAal-wZtCzAMYyqEVfEicCB54SxaYyf6b4p30gTJw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sQI5XlmNoMvalacKR368teOAihCnzng6Jb_2NWld4-HlO7zOmchtaX-7JTA4iEEuvyHelOmjETJaAizfBggnVCVL54DWjINssvZQRWptLl2W04DBA7Td9fZKXjmkjmoTaVJGVIC1qIQu73', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v4zW1ngMkdmyHkDIszTHtakPhoSGpkyGagleNeYzbtEynt24rR3oJk8uIMaW2cFKZ1niobDb0M8KdzxRjXazXBGnEPA3DDGJTKS3p9z8RK0cVl8SoTZaxREBQ3uUSZt8JwxeMFC9VrjgA']"
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2s0dGVuZGtUMWhYUmt0VFptVjBTbVo2ZEY5V2RuYxAB,113873749346669784046,Kaitlyn Morris,5,Yummy,,2025-10-11T18:45:18.289Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0dGVuZGtUMWhYUmt0VFptVjBTbVo2ZEY5V2RuYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOk4tendkT1hXRktTZmV0SmZ6dF9Wdnc%7C0cueLyGFU2A%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Lunch', 'Price per person': '$10–20', 'Reservation': 'Reservations recommended', 'Group size': 'Suitable for all group sizes'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT25kak4xRk5hME5EVHpOT2NYRkZha3BPUXpCcmVtYxAB,102838493084705300499,Sonia,5,"Classy and upscale restaurant downtown! Came here with a large group for my friends birthday and our server Paula went above and beyond! Highly recommend the avocado hummus as an app, it was delicious.",,2025-10-10T20:47:14.320Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kak4xRk5hME5EVHpOT2NYRkZha3BPUXpCcmVtYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOndjN1FNa0NDTzNOcXFFakpOQzBremc%7C0cuM2HI4KTC%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Dinner', 'Price per person': '$30–50', 'Noise level': 'Quiet, easy to talk', 'Group size': 'Suitable for all group sizes', 'Recommendation for vegetarians': 'Highly recommend', 'Parking space': 'Somewhat difficult to find parking'}","['https://lh3.googleusercontent.com/geougc-cs/AMBA38tBbFD3HeJuR9D3pxz3qIC13nN3RLdIog8wQBPIlojnf_tYQbs9yjZ7kMSLU_Sa4zkD9DKAW2aKQMicu8kdPbGKTNe8Rs1wQpdVO-ocufy_EfbHXoAdtay8NxwZDPAEJPt8USxodKghHR0', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sBXV-LFKTX1U17vHyXo-rDr3-2C3a1dPIgwrOYgmAHhxg2syizkL-LqEnYmO_dp0cpsUG7OT0jHKgXraAQKJ70ylvNfqr5lQiXcSh-qhpKBk7dBAWVukxlYgWRHRG6chD_Sqt8r5IT8Ti1']"
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2pWeFUyMWtiVWRqV0hoU1RUZGtjek13ZWpWbE0yYxAB,108420476765051949279,Daniela Wang,5,"Great service, super friendly and polite, excellent attitude, thank you so much Alex!!",,2025-10-10T01:43:49.532Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWeFUyMWtiVWRqV0hoU1RUZGtjek13ZWpWbE0yYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOjVxU21kbUdjWHhSTTdkczMwejVlM2c%7C0cu5IKUhksY%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2pod1ZFeENaVjlEZWkxdFVHOWZWbE13VUVKeFVtYxAB,100384023596786048893,Christine Gould,5,Alex W was an excellent server and the food was great. We’ll be back!,,2025-10-09T00:10:57.833Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pod1ZFeENaVjlEZWkxdFVHOWZWbE13VUVKeFVtYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOjhwVExCZV9Dei1tUG9fVlMwUEJxUmc%7C0ctjqGlfyBa%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Dinner', 'Price per person': '$30–50', 'Noise level': 'Quiet, easy to talk', 'Special offers': 'Happy hour, Weekday specials, Discounts on specific items'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2xkWlNsSnpSRzlGY0RocU9YSmpTbUpEYjNGQlEwRRAB,101422955639168353184,Robert McDonald,5,"Great French European style bistro.  Prime location in sat Petersburg.  Cassis offers a fantastic wine list, craft cocktails and a well executed menu.  Always worth a visit.",,2025-10-08T18:54:27.057Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkWlNsSnpSRzlGY0RocU9YSmpTbUpEYjNGQlEwRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOldZSlJzRG9FcDhqOXJjSmJDb3FBQ0E%7C0ctfCY2PZZx%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT21wTlQyNXVhMlJhTFVSeU4wSk9jbmg1Wm1sdVFYYxAB,111729042866321242813,Eva Brod,5,Paula did an amazing job with our group of 8! She was so attentive and anticipated everything we needed to make our friend's birthday special. We really appreciated all the photos she took of our group!,,2025-10-08T02:23:12.379Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wTlQyNXVhMlJhTFVSeU4wSk9jbmg1Wm1sdVFYYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOmpNT25ua2RaLURyN0JOcnh5ZmluQXc%7C0ctRgFLbWSb%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{'Meal type': 'Dinner'},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT25kNVpUaE9iVEpHTmxkVFNEZzBOMFJIZUdkRFMxRRAB,108977019997675046844,Melody YY,5,Came here for my birthday with some girlies and Paula was amazing to us! Really thoughtful service!,,2025-10-08T02:22:27.455Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kNVpUaE9iVEpHTmxkVFNEZzBOMFJIZUdkRFMxRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOnd5ZThObTJGNldTSDg0N0RHeGdDS1E%7C0ctRfYQ76Am%7C?hl=en,{},{},['https://lh3.googleusercontent.com/geougc-cs/AMBA38s_nI4ArkoEWM3ZhaY-mWY2l1VpmpRbWbJaf3P9nMqHUeU3K0B5PipGieg9iTUMcnSm7d2_MObTOswmNv3USjbs9rOcVn0n_CnAmTeNuVRKowggxu_gt1zK7PbtV_L3FMA5tE4Dd5BfCBin']
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT21WMFkyWmhObXhGY0dZNGMyOHlNMWhWVVVsbVdWRRAB,102418448665337021800,serene villars,5,"Celebrated our friends birthday at Cassis today and it was amazing! Oscar was the BEST, so funny and nice! Definitely will be back and requesting him every time!!!",,2025-10-07T19:46:57.456Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WMFkyWmhObXhGY0dZNGMyOHlNMWhWVVVsbVdWRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOmV0Y2ZhNmxFcGY4c28yM1hVUUlmWVE%7C0ctLslQAcQp%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 4}","{'Meal type': 'Lunch', 'Special offers': 'Happy hour'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT210cFh6aFJWak5ZZEU0eGRUUXhVREZ2YzJGbGRYYxAB,108590720596300835077,Lelly,5,"Second time, this time for lunch. The first time was for breakfast, and I can only say excellent. The food, customer service, and cleanliness of this restaurant are exquisite, as is the music.",,2025-10-05T22:25:56.211Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210cFh6aFJWak5ZZEU0eGRUUXhVREZ2YzJGbGRYYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOmtpXzhRVjNYdE4xdTQxUDFvc2FldXc%7C0csj0oBa5py%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Lunch', 'Price per person': '$100+', 'Group size': '3-4 people', 'Seating type': 'Indoor dining area', 'Parking space': 'Somewhat difficult to find parking', 'Parking options': 'Paid parking lot'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT25RNGIyaFBaWFpFTUV0SmRXNWtPRE0zTmxsTlVuYxAB,102738848444604577228,Mary Fiskeaux,5,"Our server Paula was amazing!! So attentive, welcoming, and warm :) We always LOVE coming to Cassis!",,2025-10-05T01:20:32.830Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25RNGIyaFBaWFpFTUV0SmRXNWtPRE0zTmxsTlVuYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOnQ4b2hPZXZEMEtJdW5kODM3NllNUnc%7C0csRUVlWGhs%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2tSeVMxbE9jRXBTVFdOSWFtSlRkREZ3UlVrMmJXYxAB,112608112589964782738,Donald Blackman,5,,,2025-10-04T12:56:31.676Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSeVMxbE9jRXBTVFdOSWFtSlRkREZ3UlVrMmJXYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOkRyS1lOcEpSTWNIamJTdDFwRUk2bWc%7C0csG_zcI_Tp%7C?hl=en,"{'Food': 5, 'Service': 4, 'Atmosphere': 5}","{'Meal type': 'Brunch', 'Price per person': '$20–30', 'Group size': '2 people, 3-4 people', 'Seating type': 'Indoor dining area, Outdoor patio / terrace'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2xCeFlsOUpZblpUUlZGWVRqSkhiQzB0YzFGMVRYYxAB,114952999057324904362,Deahna Brockman,3,,,2025-10-03T18:22:21.981Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCeFlsOUpZblpUUlZGWVRqSkhiQzB0YzFGMVRYYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOlBxYl9JYnZTRVFYTjJHbC0tc1F1TXc%7C0cs0GSuVzuB%7C?hl=en,"{'Food': 3, 'Service': 3, 'Atmosphere': 3}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2xKRldXMW5WakI1TUdkeVdsOTZiWEJqTTBkNVVrRRAB,111317843903394261652,Terry Hagstrom,5,"Ann C., the event coordinator, is AHHHMAZING and fun to work with!  She is also an incredible photographer!

My husband had my 50th birthday party at Cassis in the private dining room as well as hosting many dinnners with family and friends over the years.

As a local florist I have provided florals and decor for many of Cassis' customers.

You will be very pleased with the ambiance, delectable and creative dishes and professional and attentive service.",,2025-10-03T13:43:25.521Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKRldXMW5WakI1TUdkeVdsOTZiWEJqTTBkNVVrRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOlJFWW1nVjB5MGdyWl96bXBjM0d5UkE%7C0crxAxU4BgE%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},"['https://lh3.googleusercontent.com/geougc-cs/AMBA38u4eEX8m4Ur1zN888xVeeNEzqRmWgOEhLCcwDHyXpukER7VmEyT8tPXJg1k5LhYDexHwtTvhcPH1-8xJI7kZBGADs9h621XZLOtDOJRS18orUvDrSB_eVd_0asy7vO-EW_IzjTw8rfRjvJH', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tzbvR2RRPB5SUtJAyREM6gqWhoYWtnqwfTTvfttPmoAUbBoZzue3-XGzxqfT3UArlQCamzH-apTAsKl30tbguSsvrlGjvoXlCmbIgpmsS2TnGZJzOZUzCNcgpJcutOspAP7d9nv9PlDHLy', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sdhkhV71BCapG8Nx733ZOy5IwPiorqxkN1ey8jYP7CjI1yIoahBc9rvF3HaaHUnFnbQDz-DsH-c5tuLN_PHpY1flPwpOBFlLI9FvkeT-w8sR5YeK6s5mNVOuIltB7XTjbNZXM_MdaR0Qtd', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tFpV4FLf-lLY0UWyYGr5csS_10-U4zk5SVBm5CYZ-bIkG_9SAJ8vu7rgpzMw8hVyAquh4GU-H-JHEbCNGTcUO7S7dEy9jwLeE1KShXBwq2hf9biDCvLdNdtUujD5Mkhx_Qkw4MrporztA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38scm1_x4Np434rIYZ84UPcXxkBY37eALS3Zpme9-HFKJaXvKE3EVXSfxwTZqroZbbYEFGUfzrkmkFdix_hVmrv31E_Sk_CuCgAYSjDaa9KXhXWme41T4jUyvp2ckaclpde1ADn1NJcYIzXj']"
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2pJdFlqUlJVRlprWDIxU1VESllTbVF4TURkSFVFRRAB,116466974169899237538,Latoria Lafasciano,5,Very delicious food. The waiter was very knowledgeable about the menu. Definitely would go back and eat here.,,2025-10-03T11:28:21.092Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pJdFlqUlJVRlprWDIxU1VESllTbVF4TURkSFVFRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOjItYjRRUFZkX21SUDJYSmQxMDdHUEE%7C0crvCK4VHKi%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Brunch', 'Price per person': '$30–50', 'Noise level': 'Moderate noise', 'Group size': '2 people'}","['https://lh3.googleusercontent.com/geougc-cs/AMBA38sy-qsGSEzrJzqc3Yr5m8yajdkjVzROf6geRFlTf2hMCXXnpmQQTPyrNE5_VrR2DhyqWWkt1Nj4kEAANh5FxfC0bPkp-Kgn8RtBxMhmCnBf6338-WI6PzNe8ZzkrqJshJvCFSh5PTIFSLtq', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vrlwhUDDzK_pk0Xsbiq78erqnKzSbIdySJwVR4Zy4_YSUzbF1APXhRVUgbhwSETHBstVaI8pc3yij5W3niN5mqhbqNt7F9s9VHd4COqOZIGr3OwEEDwTUM1ptJIBZvlCY5At1HmQ0LPoKU', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u4KNHALRQWjHkOMMQ6NpENQIgMpm8G_f14ETYwTp1Oxif7E4gBUi4T8cG3ThwAPJcPqXizHDHGL_2I8TydxLPKks9MRHRzGe3JNW9HMGiaOsxQrmLs2KeyInzkWdU1j5MuJanexZ5_-5g9']"
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2xsMFZWQkhWR3g2VXpGWlNWZEpTMnRFT1UxWFVsRRAB,115185869451448891575,Doug Verkaik,5,,,2025-10-02T16:13:31.060Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsMFZWQkhWR3g2VXpGWlNWZEpTMnRFT1UxWFVsRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOll0VVBHVGx6UzFZSVdJS2tEOU1XUlE%7C0creHf2aiSo%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT21JM1RWZHNXVmh6YUdaVFYwTlFjMmRzTTNOb1RIYxAB,112415384622875455226,Shanna Renee,4,,,2025-09-30T00:12:07.997Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21JM1RWZHNXVmh6YUdaVFYwTlFjMmRzTTNOb1RIYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOmI3TVdsWVhzaGZTV0NQc2dsM3NoTHc%7C0cqm0MvSyx_%7C?hl=en,"{'Food': 3, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Dinner', 'Price per person': '$50–100', 'Group size': '3-4 people', 'Special events': 'Live music', 'Parking space': 'Somewhat difficult to find parking', 'Parking options': 'Paid street parking, Paid parking garage', 'Parking': 'If you want to sit outside with a large party request reservation early.', 'Kid-friendliness': 'Family friendly with limited kids menu.'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT25WNlZHNTNUV1Y1YlhCdk5GWTVObGRFWmxrMGRtYxAB,118124376934143611497,M M,5,Food was amazing! Farrah was awesome!,,2025-09-28T17:14:58.938Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WNlZHNTNUV1Y1YlhCdk5GWTVObGRFWmxrMGRtYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOnV6VG53TWV5bXBvNFY5NldEZlk0dmc%7C0cqLoHruIRH%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT25aNWJEVTRPVU5uZVhwRVNrRXRkVXhzYVVwSlRFRRAB,104705156850444474714,Govind Jotshi,5,Farrah was our server and was able to give us the best gluten free options. The food was amazing! Great experience overall,,2025-09-28T15:36:16.529Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aNWJEVTRPVU5uZVhwRVNrRXRkVXhzYVVwSlRFRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOnZ5bDU4OUNneXpESkEtdUxsaUpJTEE%7C0cqKMkUYC7A%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}",{},[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT214VWFUaGhZbVk0Y2twMVkyWlNOVzR4YkZJeVNuYxAB,101360955565489727792,Jonathan Hund,3,Presentation and environment 10/10. Unfortunately one of the worst ribeyes I have ever had,,2025-09-28T01:52:48.685Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214VWFUaGhZbVk0Y2twMVkyWlNOVzR4YkZJeVNuYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOmxUaThhYmY4ckp1Y2ZSNW4xbFIySnc%7C0cq8IkcssEv%7C?hl=en,{},"{'Meal type': 'Dinner', 'Price per person': '$50–100'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2xOTFJESk9iSE5sWkd4VU5VRnZaRkExYVV4cWEyYxAB,114957981275045118004,Haley Topp,5,Farrah was amazing!,,2025-09-28T01:41:08.330Z,0,False,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOTFJESk9iSE5sWkd4VU5VRnZaRkExYVV4cWEyYxAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOlNLRDJObHNlZGxUNUFvZFA1aUxqa2c%7C0cq87oIgDR6%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Dinner', 'Price per person': '$100+', 'Noise level': 'Moderate noise', 'Group size': '5-8 people'}",[]
bb643e1122694b7a,Cassis St. Pete,4.3,ChdDSUhNMG9nS0VJQ0FnSURnOEtheW93RRAB,117819163308938682913,Mr Fraser,4,"Great location on Beach Dr and 2nd. Good happy hour from 4 to 7pm on Monday through Friday. And weekends when I was here in September. They promote the happiest hours in downtown St. Pete! Discounted Cocktails, Wine, Beer & Pizza + Light Bites. View the menu here",,2025-09-27T20:55:50.374Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnOEtheW93RRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CIHM0ogKEICAgIDg8KayowE%7CCgwIyueh1AUQgOiboAE%7C?hl=en,"{'Food': 4, 'Service': 4, 'Atmosphere': 4}",{},['https://lh3.googleusercontent.com/geougc-cs/AMBA38snbyREqEy1-4wzojkt1v-dbhQy1RZAH-DO6ldCzZXo1IUF5JuColLSHvXX-atjeL2p_oR8n77TuX8MRn7SLGx8sOKVRY_hKKQmv9vL_8HPsF7fp-YSlAyZ7Xdq-masGQaxxNuNQLQCpKc']
bb643e1122694b7a,Cassis St. Pete,4.3,Ci9DQUlRQUNvZENodHljRjlvT2t0UGFtZHlTR1ZTYW5RMmFIQjZUMjE2Umt4MGQxRRAB,105604657433052707832,Patty Crespo,5,50th SPHS Class Reunion brunch. We had our own private room and everything was great! Best grits I have ever had!,,2025-09-27T12:33:38.679Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0UGFtZHlTR1ZTYW5RMmFIQjZUMjE2Umt4MGQxRRAB!2m1!1s0x0:0xe341f77a0a7de7ec!3m1!1s2@1:CAIQACodChtycF9oOktPamdySGVSanQ2aHB6T216Rkx0d1E%7C0cpxaXcUphE%7C?hl=en,"{'Food': 5, 'Service': 5, 'Atmosphere': 5}","{'Meal type': 'Brunch', 'Price per person': '$20–30', 'Noise level': 'Very quiet', 'Group size': '9+ people, Suitable for all group sizes'}","['https://lh3.googleusercontent.com/geougc-cs/AMBA38sRM9c3sgzgGWELN_a9F81UCnRsC-iYkp8UYwn2E72fbenvMSv8Ei_0JJez2R1W91reSYoH-XcE06vwrwPr_wjeDhvwuIYG2VBHjVhb6isUwPdYdjBpey_opTbOW7jtf_JDDIodec0FDwk', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vfXH2iTazpRK0Bx5Ukuaak9E-DGURlzLKVEaIZJmhj4K22BlwyR1cB9xXpf3mbzFZLSkdDAcbBopWT7234BAvE7OA7VdEEDeLa4GAHmToRU7HqM-fEA-LGRKKaOk3qagOZbb7GHFVmFN5S', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38ttEFHAV9pa6Ms7Lh_ZgDXYBGtYobrax9Vlw9Y8Fu1fw-J70AcAvK1z4jvm7nmlLEehKxFlNWcVAqWAQl9Swmc3LXnBRyd2bnQH2jGMd_p4MKOjvYQ6TL9a64WDtR5DJ0DzjPqjbwAj3cU-']"
08e6b9745e654600,SeaGuini - Opal Sands Resort,4.6,Ci9DQUlRQUNvZENodHljRjlvT21sMllYaEpZekpqWVVoV1FWVXlPVGx6VjB4VGVIYxAB,107206103082143068028,monieliav,5,,,2025-10-26T15:23:04.441Z,0,True,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sMllYaEpZekpqWVVoV1FWVXlPVGx6VjB4VGVIYxAB!2m1!1s0x0:0x5330282a7b96fc7a!3m1!1s2@1:CAIQACodChtycF9oOml2YXhJYzJjYUhWQVUyOTlzV0xTeHc%7C0czYnNPK0TA%7C?hl=en,"{'Food': 5, 'Service': 4, 'Atmosphere': 5}",{},[]
